id,id_municipio,id_estado,nome,localizacao,rede,coordenadas_latitude,coordenadas_longitude,has_inf,has_fund_ai,has_fund_af,has_fund_em
35128570,3543402,35,MONTE SINAI ESCOLA DE ENSINO FUNDAMENTAL,Urbana,Privada,-21.116620,-47.799960,false,true,true,false
35130588,3525904,35,LA FONTAINE ESCOLA EDUCACAO INFANTIL E FUNDAMENTAL,Urbana,Privada,-23.178780,-46.892629,true,true,true,true
35130898,3543402,35,ANCHIETA COLEGIO,Urbana,Privada,-21.207400,-47.800760,true,true,true,true
35133863,3525904,35,ANTONIO CINTRA GORDINHO ESCOLA,Urbana,Privada,-23.180352,-46.967590,true,true,true,true
35136050,3525904,35,LEONARDO DA VINCI COLEGIO DE ENSINO FUNDAMENTAL E MEDIO,Urbana,Privada,-23.178625,-46.895321,false,false,true,true
35137259,3506102,35,EDUCANDARIO SANTO ANTONIO ESCOLA DE ENSINO FUNDAMENTAL MEDIO,Urbana,Privada,-20.959762,-48.474315,true,true,true,false
35137832,3505906,35,EMEB PROFESSORA ESTHER VIANNA BOLOGNA,Urbana,Municipal,-20.916877,-47.574601,false,true,true,false
35140430,3543402,35,ESCOLA SEB UNIDADE PORTUGAL,Urbana,Privada,-21.201039,-47.797124,true,true,true,false
35140442,3543402,35,WALDORF JOAO GUIMARAES ROSA ESCOLA,Urbana,Privada,-21.214760,-47.775990,true,true,true,true
35140648,3525904,35,SER COLEGIO,Urbana,Privada,-23.139906,-46.911873,true,true,true,true
35141100,3506102,35,ESPACO LIVRE ESCOLA DE ED INFANTIL ENS FUNDAMENTAL ENS MEDIO,Urbana,Privada,-20.939230,-48.465157,true,true,true,true
35141537,3543402,35,ITAMARATI COLEGIO,Urbana,Privada,-21.208230,-47.799190,true,true,true,true
35142487,3531506,35,COLEGIO ALTERNATIVO DE EDUCACAO INFANTIL ENSINO FUNDAMENTAL,Urbana,Privada,-20.904313,-48.636805,true,true,true,false
35142815,3517406,35,IRUM CURUMIM ESCOLA DE EDUCACAO BASICA EDUCACAO PROFISSIONAL,Urbana,Privada,-20.326215,-48.311105,true,true,true,true
35142827,3505500,35,COLEGIO BARRETOS,Urbana,Privada,-20.553030,-48.563240,true,true,true,true
35142839,3505500,35,CARLOS DRUMOND DE ANDRADE COLEGIO,Urbana,Privada,-20.536524,-48.574710,false,false,true,true
35142852,3525904,35,CRISTA JUNDIAI ESCOLA,Urbana,Privada,-23.178622,-46.907598,true,true,true,false
35142924,3506102,35,PAIDEIA ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL,Urbana,Privada,-20.944620,-48.487847,true,true,true,false
35142955,3543402,35,BENTO BENEDINI COLEGIO,Urbana,Privada,-21.195340,-47.808330,true,true,true,false
35145063,3516309,35,APAE DE FRANCISCO MORATO ESCOLA DE EDUC ESPECIAL,Urbana,Privada,-23.278099,-46.743737,false,true,false,false
35145543,3505500,35,APAE DE BARRETOS,Urbana,Privada,-20.534613,-48.576076,false,true,true,false
35145555,3517406,35,APAE DE GUAIRA,Urbana,Privada,-20.313798,-48.316491,false,true,false,false
35145567,3506102,35,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS APAE,Urbana,Privada,-20.959527,-48.473251,false,true,false,false
35145579,3505906,35,APAE DE BATATAIS,Urbana,Privada,-20.901480,-47.592330,true,true,false,false
35145610,3543402,35,ESCOLA DE EDUCACAO ESPECIAL PROFESSORA MARIA APARECIDA FERREIRA COLOMBO APAERP,Urbana,Privada,-21.207003,-47.779121,false,true,false,false
35146195,3512407,35,CORDEIROPOLIS ESCOLA DE EDUCACAO ESPECIAL,Urbana,Privada,-22.475033,-47.459772,false,true,false,false
35146390,3525904,35,IGNEZ APARECIDA OLIVEIRA E SILVA ENFELDT PROFA EEE,Urbana,Privada,-23.201329,-46.875186,false,true,true,false
35146572,3531506,35,APAE DE MONTE AZUL PAULISTA ESCOLA EDUCACAO ESPECIAL,Urbana,Privada,-20.893435,-48.635968,false,true,false,false
35146870,3512001,35,APAE DE COLINA,Urbana,Privada,-20.705431,-48.532419,false,true,false,false
35149743,3556800,35,APAE DE VIRADOURO EEE,Urbana,Privada,-20.863028,-48.286524,false,true,true,false
35150307,3525904,35,ADVENTISTA DE JUNDIAI ESCOLA,Urbana,Privada,-23.205692,-46.855336,true,true,true,true
35150435,3525904,35,COLEGIO APICE,Urbana,Privada,-23.188044,-46.888903,true,true,true,true
35150484,3505500,35,COLEGIO E ESCOLA TECNICA DA FUNDACAO,Urbana,Privada,-20.575485,-48.562320,false,false,true,true
35151270,3543402,35,CONTEMPORANEO LICEU,Urbana,Privada,-21.166439,-47.820461,true,true,true,false
35153205,3556800,35,HORIZONTE COLEGIO,Urbana,Privada,-20.874687,-48.295098,true,true,true,true
35158380,3543402,35,SEMENTINHA BASSANO VACCARINI COLEGIO,Urbana,Privada,-21.191614,-47.787327,true,true,true,false
35160829,3506102,35,CONVIVIO ESCOLA DE ENSINO FUNDAMENTAL,Urbana,Privada,-20.961523,-48.475055,true,true,true,false
35160921,3543402,35,CAMILLO DE MATTOS COLEGIO,Urbana,Privada,-21.166400,-47.787210,true,true,true,false
35164859,3506102,35,ESCOLA DE ED INFANTIL E ENSINO FUNDAMENTAL LARANJINHA,Urbana,Privada,-20.950504,-48.485229,true,true,false,false
35164963,3543402,35,KINDERSPIEL COLEGIO,Urbana,Privada,-21.166780,-47.800350,true,true,false,false
35164975,3543402,35,TERNURINHA SINAPSE COLEGIO,Urbana,Privada,-21.205470,-47.798160,true,true,false,false
35165141,3556800,35,EDUCACIONAL DE VIRADOURO COLEGIO,Urbana,Privada,-20.862099,-48.295102,true,true,true,true
35165190,3543402,35,OBJETIVO CENTRO INTERESCOLAR UNIDADE XXVII,Urbana,Privada,-21.218325,-47.819290,false,false,true,true
35165451,3525904,35,COLEGIO MEMORIAL,Urbana,Privada,-23.183543,-46.876068,true,true,true,true
35167046,3517406,35,SANTA LUZ CENTRO EDUCACAO,Urbana,Privada,-20.318416,-48.309204,true,true,true,true
35167940,3543402,35,INTERATIVA ESCOLA DE ENSINO FUNDAMENTAL,Urbana,Privada,-21.187262,-47.815425,true,true,true,false
35168993,3543402,35,VIKTOR FRANKL COLEGIO,Urbana,Privada,-21.175433,-47.830283,true,true,true,false
35169377,3543402,35,RENOVADO CRISTAO CENTRO DE ENSINO INTEGRAL,Urbana,Privada,-21.151223,-47.830445,true,true,true,false
35173939,3512001,35,CECILIA MEIRELES COLEGIO,Urbana,Privada,-20.707097,-48.534714,true,true,true,false
35174488,3543402,35,CECILIA MEIRELES COLEGIO,Urbana,Privada,-21.181030,-47.789260,true,true,false,false
35175420,3525904,35,CRESCER DE JUNDIAI COLEGIO,Urbana,Privada,-23.188230,-46.879983,true,true,true,true
35179103,3525904,35,DOMUS SAPIENS COLEGIO UNIDADE I,Urbana,Privada,-23.206185,-46.869851,false,true,true,true
35184846,3543402,35,ALVORADA COLEGIO,Urbana,Privada,-21.160580,-47.829340,true,true,false,false
35185361,3543402,35,TERRA CIRANDINHA COLEGIO,Urbana,Privada,-21.187719,-47.827813,true,true,true,false
35186041,3543402,35,PINHEIRINHO COLEGIO EDUCACAO INFANTIL ENSINO FUNDAMENTAL,Urbana,Privada,-21.136299,-47.827247,true,true,true,false
35186442,3543402,35,COLEGIO BATISTA INDEPENDENTE DE RIBEIRAO PRETO,Urbana,Privada,-21.166610,-47.792590,true,true,true,true
35190536,3505500,35,AMA ASSOCIACAO DOS AMIGOS DO AUTISTA DE BARRETOS,Urbana,Privada,-20.580268,-48.577809,false,true,true,false
35190731,3543402,35,ASSOCIACAO DE AMIGOS DO AUTISTA,Urbana,Privada,-21.194866,-47.818127,false,true,false,false
35190743,3553104,35,EEIEF PROFESSORA CARMEM TADEU CASTRO SCABINI,Urbana,Privada,-21.145225,-48.514102,false,true,false,false
35190937,3517901,35,APAE DE GUARACI ESCOLA DE EDUCACAO ESPECIAL,Urbana,Privada,-20.498291,-48.943279,false,true,false,false
35192995,3506102,35,OCTAVIO GUIMARAES DE TOLEDO PROF EMEB,Urbana,Municipal,-20.938446,-48.505989,false,true,false,false
35193884,3543402,35,SATHYA SAI DE RIBEIRAO PRETO ESCOLA,Urbana,Privada,-21.134640,-47.746440,true,true,false,false
35194153,3525904,35,NASSIB CURY PROFESSOR EMEB,Urbana,Municipal,-23.171105,-46.965721,false,true,false,false
35201455,3543402,35,JOSE DELIBO VEREADOR EMEF,Urbana,Municipal,-21.184605,-47.776823,false,true,true,false
35202307,3543402,35,JARBAS MASSULLO PROF EMEF,Urbana,Municipal,-21.184385,-47.739515,false,true,true,false
35202319,3543402,35,JOSE RODINI LUIZ PROF EMEF,Urbana,Municipal,-21.178751,-47.763552,false,true,true,false
35202356,3543402,35,EDUARDO ROMUALDO DE SOUZA PROF EMEF,Urbana,Municipal,-21.187602,-47.832795,false,true,true,false
35204894,3512407,35,JORGE FERNANDES PROF EMEIEF,Rural,Municipal,-22.470320,-47.420701,true,true,false,false
35205539,3543402,35,ALCINA DOS SANTOS HECK EMEF,Urbana,Municipal,-21.122583,-47.769559,false,true,true,false
35205540,3543402,35,EPONINA DE BRITTO ROSSETTO PROFA EMEF,Urbana,Municipal,-21.186230,-47.725580,false,true,true,false
35205597,3543402,35,ANTONIO PALOCCI EMEF,Urbana,Municipal,-21.134942,-47.826372,false,true,true,false
35206261,3505500,35,ANALIA FRANCO EM,Urbana,Municipal,-20.560088,-48.562035,false,true,false,false
35206283,3505500,35,LEODETE SILVERIO JOI EM,Urbana,Municipal,-20.542907,-48.562946,false,true,false,false
35206295,3505500,35,CHRISTIANO CARVALHO EM,Urbana,Municipal,-20.570203,-48.557249,false,true,false,false
35206337,3505500,35,LUIZA PARASSU BORGES EM,Urbana,Municipal,-20.555992,-48.577701,false,true,false,false
35206349,3505500,35,JOAO FERREIRA LOPES DR EM,Urbana,Municipal,-20.572351,-48.569968,false,true,false,false
35206362,3505500,35,MATILDE GITAY DE MELLO EM,Urbana,Municipal,-20.547564,-48.566082,true,true,false,false
35206374,3505500,35,ORIVAL LEITE DE MATOS EM,Urbana,Municipal,-20.545427,-48.551620,false,true,false,false
35206386,3505500,35,ROTARY CLUB DA VILA MARILIA EM,Urbana,Municipal,-20.550651,-48.585036,false,true,false,false
35206404,3505500,35,MARIA ALVES BARCELLOS DE OLIVEIRA PROFA EM,Urbana,Municipal,-20.548873,-48.597936,false,true,false,false
35206436,3543402,35,HONORATO DE LUCCA PROF EMEF,Urbana,Municipal,-21.129510,-47.771810,false,true,true,false
35206593,3525904,35,FLAVIO DANGIERI PROF EMEB,Urbana,Municipal,-23.186692,-46.895577,false,true,false,false
35207100,3525904,35,CESARINA FORTAREL GONCALVES DIAS PROFA EMEB,Urbana,Municipal,-23.212861,-46.883868,false,true,false,false
35207111,3525904,35,GERALDA BERTHOLA FACCA PROFA EMEB,Urbana,Municipal,-23.217488,-46.862425,false,true,false,false
35207123,3525904,35,ANTONIO LOUREIRO EMEB,Urbana,Municipal,-23.209869,-46.882443,false,true,false,false
35207135,3525904,35,ANTONINO MESSINA EMEB,Urbana,Municipal,-23.206904,-46.887306,false,true,false,false
35207147,3525904,35,JOSE ROMEIRO PEREIRA DR EMEB,Urbana,Municipal,-23.191975,-46.876851,true,true,false,false
35207160,3525904,35,LAZARO MIRANDA DUARTE PROF EMEB,Urbana,Municipal,-23.216758,-46.885844,false,true,false,false
35207172,3525904,35,GLORIA DA SILVA ROCHA GENOVESE PROFA EMEB,Urbana,Municipal,-23.205817,-46.853931,false,true,false,false
35207184,3525904,35,LUIZ BIELA DE SOUZA PROF EMEB,Urbana,Municipal,-23.248166,-46.860150,true,true,false,false
35207196,3525904,35,RUTE MIRANDA DUARTE SIRILO PROFA EMEB,Rural,Municipal,-23.262994,-46.882496,true,true,false,false
35207202,3525904,35,JOSE LEME DO PRADO FILHO PROF EMEB,Urbana,Municipal,-23.212963,-46.870784,true,true,false,false
35207214,3525904,35,APARECIDO GARCIA EMEB,Urbana,Municipal,-23.231289,-46.882611,false,true,false,false
35207248,3525904,35,ANNA RITA ALVES LUDKE PROFA EMEB,Urbana,Municipal,-23.185206,-46.911575,false,true,false,false
35207251,3525904,35,PEDRO DE OLIVEIRA EMEB,Urbana,Municipal,-23.183024,-46.874652,false,true,false,false
35207263,3525904,35,MARCOS GASPARIAN EMEB,Urbana,Municipal,-23.186683,-46.888631,false,true,false,false
35207275,3525904,35,JOAQUIM CANDELARIO DE FREITAS PROF EMEB,Urbana,Municipal,-23.172540,-46.903070,true,true,false,false
35207287,3525904,35,MELANIA FORTAREL BARBOSA PROFA EMEB,Rural,Municipal,-23.134421,-46.973909,true,true,false,false
35207299,3525904,35,ISABEL CHRISTINA MARQUES DE OLIVEIRA PROFA EMEB,Urbana,Municipal,-23.178870,-46.925420,false,true,false,false
35207305,3525904,35,ARMANDA SANTINA POLENTI PROFA EMEB,Urbana,Municipal,-23.148619,-46.871667,false,true,false,false
35207317,3525904,35,FLORIDA MESTAG IRMA EMEB,Rural,Municipal,-23.116283,-46.857623,true,true,false,false
35207329,3525904,35,HERMENEGILDO MARTINELLI EMEB COM,Urbana,Municipal,-23.153706,-46.835572,false,true,false,false
35207330,3525904,35,AMERICO MENDES EMEB,Rural,Municipal,-23.121812,-46.946367,false,true,false,false
35207354,3525904,35,ANTONIO ADELINO MARQUES DA SILVA BRANDAO PROF EMEB,Urbana,Municipal,-23.137350,-46.928070,false,true,false,false
35210274,3525904,35,ODILA RICHTER PROFA EMEB,Rural,Municipal,-23.126804,-47.000638,true,true,false,false
35210286,3525904,35,OSCAR AUGUSTO GUELLI PROF EMEB,Rural,Municipal,-23.142792,-46.818741,true,true,false,false
35210845,3505906,35,EMEB DO CAIC PROFESSOR GILBERTO DALLA VECCHIA,Urbana,Municipal,-20.904176,-47.593528,true,true,false,false
35211291,3505906,35,EMEB JOSE BRAGA MORATO,Urbana,Municipal,-20.911937,-47.582462,false,true,false,false
35212842,3543402,35,ELISA DUBOC GARCIA PROFA EMEF,Urbana,Municipal,-21.214335,-47.825513,false,true,true,false
35212854,3543402,35,MARIA IGNEZ LOPES ROSSI PROFA EMEF,Urbana,Municipal,-21.214923,-47.768189,false,true,true,false
35215533,3517901,35,ANTONIO ZUQUIM EMEF,Urbana,Municipal,-20.497006,-48.946566,false,true,false,false
35218042,3531506,35,AURELIANO JUNQUEIRA FRANCO CEL EMEF,Urbana,Municipal,-20.905441,-48.646425,false,true,false,false
35220462,3543402,35,DOMINGOS ANGERAMI PROF DR EMEF,Urbana,Municipal,-21.134395,-47.753642,false,true,true,false
35226828,3506102,35,CONRADO CALDEIRA CEL ESCOLA MUNICIPAL EDUCACAO BASICA,Urbana,Municipal,-20.944988,-48.478709,false,true,false,false
35228588,3556800,35,SANDOVAL JOSE DE ALMEIDA DOUTOR EMEF,Urbana,Municipal,-20.872847,-48.299892,false,true,false,false
35228597,3556800,35,SEBASTIAO FERNANDES BALIEIRO EMEF,Urbana,Municipal,-20.861192,-48.287749,false,true,false,false
35230388,3543402,35,SALVADOR MARTURANO PROF EMEF,Urbana,Municipal,-21.196636,-47.842317,false,true,false,false
35230777,3551900,35,JOSE SEVERINO DE ALMEIDA EM,Urbana,Municipal,-20.809286,-48.803645,false,true,false,false
35230789,3551900,35,JOAO CAMACHO EM,Urbana,Municipal,-20.804845,-48.810913,false,true,false,false
35233328,3543402,35,DERCY CELIA SEIXAS FERRARI PROFA EMEF,Urbana,Municipal,-21.188520,-47.739880,false,true,true,false
35234667,3505500,35,DOROTHOVIO DO NASCIMENTO PROF EM,Urbana,Municipal,-20.529162,-48.556867,false,true,false,false
35234679,3505500,35,GIUSEPPE CARNIMEO PROF EM,Urbana,Municipal,-20.529253,-48.554660,false,false,true,false
35239616,3505500,35,OLGA ABI RACHID MORAES PROFA EM,Urbana,Municipal,-20.580480,-48.559582,true,true,false,false
35239773,3500907,35,MARIA BAPTISTA DE CASTRO PROFESSORA EMEF,Urbana,Municipal,-20.526851,-49.062880,false,true,false,false
35239872,3505906,35,EMEB PROFESSORA ALZIRA ACRA DE ALMEIDA,Urbana,Municipal,-20.893638,-47.576151,true,true,false,false
35239884,3505906,35,EMEB PROFESSORA CELIA BUENO CAVALCANTI DE ALBUQUERQUE,Urbana,Municipal,-20.891477,-47.596423,true,true,false,false
35239896,3505906,35,EMEB PADRE BENITO DE URIARTE ERBASTRAIN,Urbana,Municipal,-20.884858,-47.574296,true,true,false,false
35239902,3506102,35,AUGUSTO VIEIRA DR EMEF,Urbana,Municipal,-20.946162,-48.467072,false,true,false,false
35239914,3506102,35,JOAO PEREIRA PINHO EMEB,Urbana,Municipal,-20.965435,-48.472085,false,true,false,false
35240333,3525904,35,CARLOS FOOT GUIMARAES PROF EMEB,Urbana,Municipal,-23.254922,-46.859469,false,true,false,false
35240369,3525904,35,RANIERI MAZZILLI DEPUTADO EMEB,Urbana,Municipal,-23.221812,-46.855321,false,true,false,false
35240370,3525904,35,URSULA GHERELO IRMA EMEB,Urbana,Municipal,-23.184264,-46.951794,true,true,false,false
35240394,3525904,35,JOAO LUIZ DE CAMPOS PROF EMEB,Urbana,Municipal,-23.165451,-46.898685,false,true,false,false
35240473,3525904,35,PEDRO CLARISMUNDO FORNARI PROF EMEB,Rural,Municipal,-23.110519,-46.886996,false,true,false,false
35241167,3551900,35,ESMERALDA DUARTE DA SILVA EM,Urbana,Municipal,-20.803354,-48.803543,false,false,true,false
35243218,3543402,35,PAULO FREIRE PROF EMEF,Urbana,Municipal,-21.114384,-47.812610,false,true,true,false
35243292,3505500,35,ZULEICA INACIO LOPES FERRAZ PROFA EM,Urbana,Municipal,-20.439700,-48.552316,true,true,false,false
35245045,3506102,35,STELIO MACHADO LOUREIRO PROF EMEB,Urbana,Municipal,-20.948975,-48.487097,true,true,false,false
35245057,3506102,35,ESCOLA MUNICIPAL DE EDUCACAO BASICA ALFREDO NAIME,Urbana,Municipal,-21.053782,-48.475691,true,true,false,false
35245070,3531506,35,ALZIRA DE FREITAS CASSEB PROFA EMEF,Urbana,Municipal,-20.919818,-48.637321,false,true,true,false
35245082,3531506,35,MANOEL RODRIGUES VILLARINHO FILHO EMEB,Urbana,Municipal,-20.881216,-48.714720,true,true,true,false
35245094,3553104,35,WILSON ANTONIO GONCALVES EMEB,Urbana,Municipal,-21.143914,-48.508322,false,true,false,false
35246700,3525904,35,JUDITH ALMEIDA CURADO ARRUDA PROFA EMEB,Urbana,Municipal,-23.191950,-46.843949,false,true,false,false
35248236,3525904,35,FABIO RODRIGUES MENDES PROF EMEB,Urbana,Municipal,-23.151127,-46.925821,true,true,false,false
35259317,3525904,35,TABLEAU COLEGIO,Urbana,Privada,-23.181710,-46.889259,false,false,true,true
35265159,3525904,35,GLOBAL COLEGIO,Urbana,Privada,-23.191518,-46.879933,false,true,true,true
35268458,3543402,35,COLEGIO CONCEPCAO CRIANCA E CIA,Urbana,Privada,-21.188259,-47.788679,true,true,false,false
35270040,3543402,35,GERALDA DE SOUZA ESPIN EMEF,Urbana,Municipal,-21.131625,-47.743692,false,true,true,false
35270118,3525904,35,GERALDO PINTO DUARTE PAES EMEB,Urbana,Municipal,-23.189573,-46.961832,true,true,false,false
35270684,3505500,35,MARLENE CARBONI PEREIRA PROFA EM,Urbana,Municipal,-20.579284,-48.543381,false,true,false,false
35270696,3505500,35,SAO FRANCISCO EM,Urbana,Municipal,-20.548863,-48.598755,false,false,true,false
35272759,3505500,35,LUIZ CASTANHO FILHO PROF EM,Urbana,Municipal,-20.542661,-48.589238,false,true,false,false
35275803,3543402,35,PAULO MONTE SERRAT FILHO PROF DR EMEF,Urbana,Municipal,-21.160701,-47.738976,false,true,true,false
35275931,3543402,35,JAIME MONTEIRO DE BARROS PROF EMEF,Urbana,Municipal,-21.139748,-47.763638,false,true,true,false
35276698,3516309,35,ANISIO SPINOLA TEIXEIRA ESCOLA MUNICIPAL,Urbana,Municipal,-23.262330,-46.743973,false,true,false,false
35276704,3516309,35,EGON SCHADEN PROF ESCOLA MUNICIPAL,Urbana,Municipal,-23.290050,-46.729889,false,true,false,false
35276716,3516309,35,FANNY GOLDBERG ESCOLA MUNICIPAL,Urbana,Municipal,-23.274893,-46.739420,false,true,false,false
35276728,3516309,35,FRANCISCO MORATO DR ESCOLA MUNICIPAL,Urbana,Municipal,-23.279868,-46.746384,false,true,false,false
35276741,3516309,35,CORA CORALINA ESCOLA MUNICIPAL,Urbana,Municipal,-23.282587,-46.722633,true,true,false,false
35276753,3516309,35,PAULO FREIRE ESCOLA MUNICIPAL,Urbana,Municipal,-23.269484,-46.730381,false,true,false,false
35276765,3516309,35,JOSE BEZERRA SANCHES PREFEITO ESCOLA MUNICIPAL,Urbana,Municipal,-23.291599,-46.751761,false,true,false,false
35276777,3516309,35,LAIRCE DOS SANTOS LUPIANHA PROFA ESCOLA MUNICIPAL,Urbana,Municipal,-23.281030,-46.746408,false,true,false,false
